last_name,first_name,party,state,filing_year,link
Min,Dave,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075550.pdf
Moody,Ashley,R,FL,2026,https://efdsearch.senate.gov/search/view/annual/7ca4d0a0-27f8-44f1-b393-f61d2d62df02/
Moolenaar,John R.,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076468.pdf
Moore,Barry,R,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076378.pdf
Moore,Blake D.,R,UT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074823.pdf
Moore,Gwen,D,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116164.pdf
Moore,Riley M.,R,WV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074829.pdf
Moore,Tim,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075481.pdf
Moran,Jerry,R,KS,2026,https://efdsearch.senate.gov/search/view/annual/331462bf-6468-4c37-bb78-d8bcb4374cf8/
Moran,Nathaniel,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076305.pdf
Morelle,Joseph D.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078020.pdf
Moreno,Bernie,R,OH,2026,https://efdsearch.senate.gov/search/view/annual/75237a37-18ed-4aa8-946e-7953b9e038af/
Morrison,Kelly,D,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075173.pdf
Moskowitz,Jared,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074897.pdf
Moulton,Seth,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076609.pdf
Moylan,James C.,R,GU,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076785.pdf
Mrvan,Frank J.,D,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078141.pdf
Mullin,Kevin,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077398.pdf
Murkowski,Lisa,R,AK,2026,https://efdsearch.senate.gov/search/view/annual/282dcb63-e978-48e9-b94c-7233a99b40d3/
Murphy,Christopher,D,CT,2026,https://efdsearch.senate.gov/search/view/annual/949767a9-31e4-4409-af97-1ca77758b958/
Murphy,Gregory F.,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075847.pdf
Murray,Patty,D,WA,2026,https://efdsearch.senate.gov/search/view/annual/419e904f-1f31-4f8d-9b66-a05a769bb523/
Nadler,Jerrold,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116165.pdf
Neal,Richard E.,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077376.pdf
Neguse,Joe,D,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076784.pdf
Nehls,Troy E.,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081643.pdf
Newhouse,Dan,R,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078107.pdf
Norcross,Donald,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075122.pdf
Norman,Ralph,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075380.pdf
Norton,Eleanor Holmes,D,DC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076125.pdf
Nunn,Zachary,R,IA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075011.pdf
Obernolte,Jay,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075438.pdf
Ocasio-Cortez,Alexandria,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076462.pdf
Ogles,Andrew,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081421.pdf
Olszewski,Johnny,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075628.pdf
Omar,Ilhan,D,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077400.pdf
Onder,Robert F.,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076829.pdf
Ossoff,Jon,D,GA,2026,https://efdsearch.senate.gov/search/view/annual/9af964b6-5eba-41e6-87fb-d6651c5b90b0/
Owens,Burgess,R,UT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116274.pdf
Padilla,Alex,D,CA,2026,https://efdsearch.senate.gov/search/view/annual/806e424b-fa67-4612-8452-5a0e571a0e95/
Pallone,Frank,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075741.pdf
Palmer,Gary J.,R,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075305.pdf
Panetta,Jimmy,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074944.pdf
Pappas,Chris,D,NH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077615.pdf
Patronis,Jimmy,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076284.pdf
Paul,Rand,R,KY,2026,https://efdsearch.senate.gov/search/view/annual/8c6992f9-73e3-474a-9ac3-a1a172b44a25/
Pelosi,Nancy,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075701.pdf
Gluesenkamp Perez,Marie,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076749.pdf
Perry,Scott,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075876.pdf
Peters,Gary C.,D,MI,2026,https://efdsearch.senate.gov/search/view/annual/566928d7-9094-4a22-aa48-350874c62259/
Peters,Scott H.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076386.pdf
Pettersen,Brittany,D,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077057.pdf
Pfluger,August,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075620.pdf
Pingree,Chellie,D,ME,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077435.pdf
Plaskett,Stacey E.,D,VI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10082756.pdf
Pocan,Mark,D,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077611.pdf
Pou,Nellie,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077198.pdf
Pressley,Ayanna,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078418.pdf
Quigley,Mike,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116166.pdf
Ramirez,Delia C.,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075093.pdf
Randall,Emily,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076237.pdf
Raskin,Jamie,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076353.pdf
Reed,Jack,D,RI,2026,https://efdsearch.senate.gov/search/view/annual/77ae8202-f38d-4fc2-918d-c7a626b5c95c/
Reschenthaler,Guy,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075419.pdf
Ricketts,Pete,R,NE,2026,https://efdsearch.senate.gov/search/view/annual/a8d4d3ca-b222-4c06-ae91-8b3b73686894/
Riley,Josh,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074651.pdf
Risch,James E.,R,ID,2026,https://efdsearch.senate.gov/search/view/annual/8f5e80ee-e796-4a25-9bf4-b6ed4917c220/
Rivas,Luz M.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081225.pdf
Rogers,Harold,R,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116232.pdf
Rogers,Mike D.,R,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116167.pdf
Rose,John W.,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075338.pdf
Rosen,Jacky,D,NV,2026,https://efdsearch.senate.gov/search/view/annual/ec5ae954-7967-45bf-8778-e7aa49a05c93/
Ross,Deborah K.,D,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074987.pdf
Rounds,Mike,R,SD,2026,https://efdsearch.senate.gov/search/view/annual/d383b64d-7a33-4ac0-b049-8f04bdeeb6a0/
Rouzer,David,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081433.pdf
Roy,Chip,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077199.pdf
Ruiz,Raul,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076447.pdf
Rulli,Michael A.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081567.pdf
Rutherford,John H.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076796.pdf
Ryan,Patrick,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074808.pdf
Salazar,Maria Elvira,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075495.pdf
Salinas,Andrea,D,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075989.pdf
Sanders,Bernard,I,VT,2026,https://efdsearch.senate.gov/search/view/annual/81060eb2-fc35-4a8c-857d-3220cf411b9b/
Scalise,Steve,R,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075779.pdf
Scanlon,Mary Gay,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075774.pdf
Schakowsky,Janice D.,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076627.pdf
Schatz,Brian,D,HI,2026,https://efdsearch.senate.gov/search/view/annual/4fde18b9-6e75-4517-87f2-a623802662d2/
Schiff,Adam B.,D,CA,2026,https://efdsearch.senate.gov/search/view/annual/0ced71f1-1a11-48aa-87da-f6ed733836b8/
Schmidt,Derek,R,KS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076041.pdf
Schmitt,Eric,R,MO,2026,https://efdsearch.senate.gov/search/view/annual/31354819-3a2e-4164-997f-e8327782f4b1/
Schneider,Bradley Scott,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075108.pdf
Scholten,Hillary J.,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075605.pdf
Schrier,Kim,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075089.pdf
Schumer,Charles E.,D,NY,2026,https://efdsearch.senate.gov/search/view/annual/6fea64b8-6c11-41ee-b5a1-61dae7d03775/
Schweikert,David,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077931.pdf
Scott,Austin,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078163.pdf
Scott,Rick,R,FL,2026,https://efdsearch.senate.gov/search/view/annual/cd708d06-e253-444b-aebd-9fd547156da9/
Scott,"Robert C. ""Bobby""",D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077012.pdf
Scott,Tim,R,SC,2026,https://efdsearch.senate.gov/search/view/annual/516c1638-5b26-4a14-99be-d89c1b426839/
Self,Keith,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116196.pdf
Sessions,Pete,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075867.pdf
Sewell,Terri A.,D,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081495.pdf
Shaheen,Jeanne,D,NH,2026,https://efdsearch.senate.gov/search/view/annual/61bb8328-a6ca-4995-8677-453290aef6c4/
Sheehy,Tim,R,MT,2026,https://efdsearch.senate.gov/search/view/annual/27930567-6b16-4a88-ab6f-f372303a7224/
Sherman,Brad,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116209.pdf
Shreve,Jefferson,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075352.pdf
Simon,Lateefah,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075192.pdf
Simpson,Michael K.,R,ID,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075431.pdf
Slotkin,Elissa,D,MI,2026,https://efdsearch.senate.gov/search/view/annual/b95f9a8b-a8d3-4de2-a433-661b4ff040b0/
Smith,Adam,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075631.pdf
Smith,Adrian,R,NE,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076487.pdf
Smith,Christopher H.,R,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077869.pdf
Smith,Jason,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078389.pdf
Smith,Tina,D,MN,2026,https://efdsearch.senate.gov/search/view/annual/04fa0049-312f-4789-bdd1-1c8fa59a599f/
Smucker,Lloyd,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077933.pdf
Sorensen,Eric,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074927.pdf
Soto,Darren,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077158.pdf
Spartz,Victoria,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077259.pdf
Stansbury,Melanie A.,D,NM,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077139.pdf
Stanton,Greg,D,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077484.pdf
Stauber,Pete,R,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075454.pdf
Stefanik,Elise M.,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116231.pdf
Steil,Bryan,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075925.pdf
Steube,W. Gregory,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075309.pdf
Stevens,Haley M.,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075421.pdf
Strickland,Marilyn,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076603.pdf
Strong,Dale W.,R,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074989.pdf
Stutzman,Marlin A.,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081587.pdf
Subramanyam,Suhas,D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078081.pdf
Sullivan,Dan,R,AK,2026,https://efdsearch.senate.gov/search/view/annual/40eb03a2-e2c5-48a5-8834-05cdb32b29d6/
Suozzi,Thomas R.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077078.pdf
Sykes,Emilia Strong,D,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076112.pdf
Sanchez,Linda T.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077966.pdf
Takano,Mark,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076332.pdf
Taylor,David J.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075596.pdf
Tenney,Claudia,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076400.pdf
Thanedar,Shri,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075203.pdf
Thompson,Bennie G.,D,MS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075892.pdf
Thompson,Glenn,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076978.pdf
Thompson,Mike,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116168.pdf
Thune,John,R,SD,2026,https://efdsearch.senate.gov/search/view/annual/8fce71cc-45f5-4ef0-978e-b57a9aa39037/
Tiffany,Thomas P.,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076532.pdf
Tillis,Thomas,R,NC,2026,https://efdsearch.senate.gov/search/view/annual/33b5d7d8-3980-4062-be85-bb00ca02d0bd/
Timmons,William R.,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076954.pdf
Titus,Dina,D,NV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116309.pdf
Tlaib,Rashida,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074621.pdf
Tokuda,Jill N.,D,HI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076318.pdf
Tonko,Paul,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077091.pdf
Torres,Norma J.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075170.pdf
Torres,Ritchie,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078169.pdf
Trahan,Lori,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075586.pdf
Tran,Derek,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074943.pdf
Tuberville,Tommy,R,AL,2026,https://efdsearch.senate.gov/search/view/annual/d4f1a4cf-d450-4f9f-bfaf-c98e41066c2b/
Turner,Michael R.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075610.pdf
Underwood,Lauren,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075904.pdf
Valadao,David G.,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075195.pdf
Van Drew,Jefferson,R,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116169.pdf
Van Duyne,Beth,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081582.pdf
Van Epps,Matt,R,TN,2026,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2026/10079856.pdf
Van Hollen,Chris,D,MD,2026,https://efdsearch.senate.gov/search/view/annual/6ed20a5a-0c96-427f-a6cc-a91fae626c30/
Van Orden,Derrick,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077672.pdf
Vargas,Juan,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077073.pdf
Vasquez,Gabe,D,NM,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077180.pdf
Veasey,Marc A.,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074876.pdf
Velázquez,Nydia M.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077087.pdf
Vindman,Eugene Simon,D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074947.pdf
Wagner,Ann,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075727.pdf
Walberg,Tim,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076315.pdf
Walkinshaw,James R.,D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075460.pdf
Warner,Mark R.,D,VA,2026,https://efdsearch.senate.gov/search/view/annual/2140b571-f1a6-4ace-af24-4be351a1a5bf/
Warnock,Raphael G.,D,GA,2026,https://efdsearch.senate.gov/search/view/annual/8feb7643-0640-4e2f-b985-3d0a6d7e6433/
Warren,Elizabeth,D,MA,2026,https://efdsearch.senate.gov/search/view/annual/5ba78cce-ea42-4909-93e4-d6c2585ffb26/
Wasserman Schultz,Debbie,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081126.pdf
Waters,Maxine,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076919.pdf
Coleman,Bonnie,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116156.pdf
Weber,Randy K. Sr.,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076968.pdf
Webster,Daniel,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076872.pdf
Welch,Peter,D,VT,2026,https://efdsearch.senate.gov/search/view/annual/8b99ebb2-80fa-402a-b4cf-db7ec88b333b/
Westerman,Bruce,R,AR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075479.pdf
Whitehouse,Sheldon,D,RI,2026,https://efdsearch.senate.gov/search/view/annual/6c73943b-bc2e-46d8-8a6b-2e77768a24c8/
Whitesides,George,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116304.pdf
Wicker,Roger F.,R,MS,2026,https://efdsearch.senate.gov/search/view/annual/1840537e-8d5f-4d36-b33d-1b79bfd4a1ad/
Wied,Tony,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076758.pdf
Williams,Nikema,D,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078096.pdf
Williams,Roger,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076385.pdf
Wilson,Frederica S.,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077391.pdf
Wilson,Joe,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075469.pdf
Wittman,Robert J.,R,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077609.pdf
Womack,Steve,R,AR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076686.pdf
Wyden,Ron,D,OR,2026,https://efdsearch.senate.gov/search/view/annual/d7b3bb0a-8741-4b66-9a0c-73be372bc8b3/
Yakym,Rudy,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075193.pdf
Young,Todd,R,IN,2026,https://efdsearch.senate.gov/search/view/annual/9bbf2f7c-29b1-40a3-9731-81d7ccc10da9/
Zinke,Ryan K.,R,MT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076292.pdf
