17.11,VTI - Vanguard Total Stock Market ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
17.12,SPY - SPDR S&P 500,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
17.13,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
17.14,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
18,Fidelity Brokerage (UTMA) - Dependent #2,Brokerage/Managed Account,Child,--,,
18.1,AIEQ - AI Powered Equity ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
18.2,FDIVX - Fidelity Diversified International Fund,Mutual FundsMutual Fund,Child,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
18.3,QQQ - Invesco QQQ Trust,Mutual FundsExchange Traded Fund/Note,Child,"$50,001 - $100,000",Excepted Investment Fund,"$201 - $1,000"
18.4,IYR - iShares U.S. Real Estate ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
18.5,JEPI - JPMorgan Equity Premium Income ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
18.6,NVDA - NVIDIA Corporation,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
18.7,"WDAY - Workday, Inc.",Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
18.8,DIS - The Walt Disney Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
18.9,AAPL - Apple Inc. - Common Stock,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
18.10,VFH - Vanguard Financials ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
18.11,VTI - Vanguard Total Stock Market ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
18.12,SPY - SPDR S&P 500,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
